date,wind,rain,snow,temp_avg,temp_max,temp_min
04/20,6.822777777777778,0.011313131313131311,0.0,57.827586206896555,70.1219512195122,48.28048780487805
04/21,5.9783333333333335,0.0016939890710382514,0.0,59.86206896551724,72.45121951219512,49.08536585365854
04/22,7.7411111111111115,0.032574257425742575,0.0,59.51724137931034,71.72941176470589,49.48235294117647
04/23,7.605555555555556,0.03375634517766497,0.0,58.6551724137931,70.76470588235294,48.870588235294115
04/24,7.158333333333333,0.0015151515151515154,0.0,58.58620689655172,69.03614457831326,49.54216867469879
04/25,7.705,0.080521327014218,0.0,56.13793103448276,65.53012048192771,48.566265060240966
04/26,7.419444444444445,0.06051401869158879,0.0,56.65384615384615,66.25641025641026,46.57692307692308
04/27,7.705000000000002,0.006502463054187192,0.0,57.96153846153846,68.275,46.8875
04/28,6.684444444444444,0.0041752577319587635,0.0,59.84615384615385,71.25,47.7625
04/29,6.9094444444444445,0.0008854166666666667,0.0,61.26923076923077,73.75308641975309,50.123456790123456
04/30,6.536666666666666,0.0002617801047120419,0.0,63.0,75.48101265822785,50.822784810126585
05/01,6.760555555555555,0.0,0.0,64.57692307692308,77.3375,51.7375
05/02,6.697222222222223,0.0,0.0,63.5,76.64634146341463,50.84146341463415
05/03,6.772222222222222,0.00020408163265306123,0.0,61.88461538461539,74.51219512195122,51.71951219512195
05/04,7.394444444444444,0.002410256410256411,0.0,60.23076923076923,72.8395061728395,49.370370370370374
05/05,8.115,0.0008290155440414508,0.0,55.76923076923077,68.77777777777777,47.49382716049383
05/06,7.082222222222222,0.012815533980582525,0.0,55.65384615384615,67.1951219512195,47.170731707317074
05/07,6.512777777777777,0.030447761194029855,0.0,58.61538461538461,69.1875,48.9375
05/08,6.958888888888889,0.012623762376237623,0.0,60.92307692307692,72.36585365853658,50.41463414634146
05/09,7.717777777777779,0.0012371134020618556,0.0,59.38461538461539,70.9375,51.1125
05/10,7.36888888888889,0.00030927835051546395,0.0,58.84615384615385,71.85365853658537,49.36585365853659
05/11,7.295,0.0009523809523809524,0.0,61.42307692307692,73.54320987654322,50.82716049382716
05/12,7.791666666666665,0.008520408163265306,0.0,60.30769230769231,72.61728395061728,50.7037037037037
05/13,7.245555555555555,0.0017277486910994766,0.0,58.80769230769231,72.25,49.8875
05/14,6.896666666666666,0.013678756476683936,0.0,58.42307692307692,70.2125,49.3625
05/15,8.103333333333332,0.034416243654822334,0.0,58.03846153846154,68.87341772151899,48.962025316455694
05/16,7.307777777777777,0.05582914572864321,0.0,57.23076923076923,68.4320987654321,48.7037037037037
05/17,7.693333333333334,0.027020202020202017,0.0,57.57692307692308,69.32098765432099,48.44444444444444
05/18,7.4061111111111115,0.044149999999999995,0.0,58.38461538461539,70.33333333333333,48.074074074074076
05/19,6.946666666666666,0.06891752577319588,0.0,57.80769230769231,69.8170731707317,48.71951219512195
05/20,7.5566666666666675,0.03398989898989899,0.0,58.69230769230769,69.96296296296296,49.55555555555556
05/21,7.7188888888888885,0.01700507614213198,0.0,58.57692307692308,69.35802469135803,49.28395061728395
05/22,8.103333333333332,0.023147208121827415,0.0,58.15384615384615,69.88461538461539,49.3974358974359
05/23,7.9911111111111115,0.001105263157894737,0.0,59.15384615384615,70.5,49.775
05/24,7.867222222222223,0.0003092783505154639,0.0,59.53846153846154,70.47435897435898,49.67948717948718
05/25,8.115555555555556,0.0019487179487179484,0.0,59.11538461538461,69.5125,50.6625
05/26,7.767222222222222,0.01020618556701031,0.0,59.46153846153846,70.0375,50.7
05/27,7.096111111111111,0.011088082901554405,0.0,61.76923076923077,72.17105263157895,50.88157894736842
05/28,7.779444444444446,0.0020105820105820104,0.0,64.0,75.0945945945946,52.7027027027027
05/29,7.96611111111111,0.0,0.0,63.30769230769231,74.84210526315789,52.38157894736842
05/30,7.680555555555555,0.0008695652173913044,0.0,61.11538461538461,73.94871794871794,50.96153846153846
05/31,6.686666666666667,0.009057591623036649,0.0,63.76923076923077,76.74666666666667,52.44
06/01,7.182777777777777,0.00036458333333333335,0.0,67.46153846153847,79.49382716049382,54.51851851851852
06/02,7.605,5.208333333333334e-05,0.0,67.84615384615384,80.11111111111111,55.2962962962963
06/03,7.070555555555555,0.0,0.0,69.0,80.9,56.0375
06/04,6.921666666666666,0.01041025641025641,0.0,67.92307692307692,78.82278481012658,55.0126582278481
06/05,7.806111111111111,0.018484848484848486,0.0,65.57692307692308,76.925,53.4625
06/06,7.978333333333334,0.0,0.0,63.34615384615385,74.4625,52.70886075949367
06/07,7.481666666666667,0.0,0.0,65.38461538461539,77.01204819277109,52.68674698795181
06/08,7.6933333333333325,0.00030456852791878173,0.0,69.1923076923077,79.89285714285714,55.07142857142857
06/09,7.617222222222221,0.005408163265306123,0.0,66.92307692307692,77.67901234567901,54.17283950617284
06/10,7.655000000000001,0.005075376884422111,0.0,66.61538461538461,77.4074074074074,54.51851851851852
06/11,7.5311111111111115,0.006069651741293532,0.0,68.0,79.80246913580247,55.123456790123456
06/12,7.731111111111113,0.0,0.0,67.23076923076923,79.38095238095238,55.036144578313255
06/13,7.940555555555556,0.0,0.0,65.8076923076923,78.46428571428571,52.95238095238095
06/14,8.027777777777779,5.102040816326531e-05,0.0,65.34615384615384,78.01219512195122,53.08536585365854
06/15,7.831111111111111,0.0,0.0,62.46153846153846,75.09756097560975,51.46341463414634
06/16,7.481666666666666,0.0,0.0,64.61538461538461,77.41975308641975,53.60493827160494
06/17,7.9911111111111115,0.00046632124352331605,0.0,67.11538461538461,80.53658536585365,55.28048780487805
06/18,7.3438888888888885,0.00010638297872340425,0.0,69.88461538461539,82.0246913580247,57.53086419753087
06/19,8.016666666666667,0.0,0.0,70.03846153846153,82.28571428571429,57.51190476190476
06/20,7.605555555555558,0.0,0.0,69.53846153846153,82.1951219512195,56.890243902439025
06/21,7.4688888888888885,5.2356020942408376e-05,0.0,68.57692307692308,80.79012345679013,55.22222222222222
06/22,7.022222222222222,0.00031578947368421053,0.0,70.84615384615384,82.06410256410257,56.83116883116883
06/23,7.319999999999999,0.0004232804232804233,0.0,70.3076923076923,81.20987654320987,56.98765432098765
06/24,7.345555555555555,0.002731958762886598,0.0,68.0,78.69620253164557,56.53164556962025
06/25,7.331666666666667,0.0027807486631016044,0.0,68.46153846153847,79.91358024691358,56.72839506172839
06/26,8.091764705882353,0.0009473684210526315,0.0,68.5,80.4,57.586666666666666
06/27,8.114444444444445,0.0,0.0,68.26923076923077,80.78666666666666,56.68
06/28,8.027777777777779,0.0,0.0,68.03846153846153,79.75324675324676,56.84415584415584
06/29,7.506111111111112,0.0,0.0,70.84615384615384,82.07692307692308,57.80769230769231
06/30,6.921111111111111,0.0,0.0,73.92307692307692,85.1025641025641,60.294871794871796
07/01,7.606111111111111,5.291005291005291e-05,0.0,71.46153846153847,82.3,59.5125
07/02,8.003888888888888,0.0,0.0,69.23076923076923,80.2875,58.2875
07/03,7.61888888888889,0.0,0.0,69.73076923076923,81.51282051282051,58.41025641025641
07/04,7.717777777777779,0.0,0.0,70.96153846153847,81.8076923076923,58.74683544303797
07/05,7.791111111111111,5.291005291005291e-05,0.0,68.8076923076923,80.3,57.20987654320987
07/06,7.593333333333334,0.0,0.0,69.44,81.1358024691358,57.28395061728395
07/07,7.394444444444444,0.0,0.0,70.64,82.4125,58.025
07/08,7.331666666666665,0.0,0.0,69.56,81.44871794871794,58.11538461538461
07/09,7.443333333333334,0.0004210526315789474,0.0,69.68,82.25316455696202,58.50632911392405
07/10,7.344444444444445,0.0005759162303664922,0.0,69.72,82.69620253164557,58.56962025316456
07/11,7.4433333333333325,5.2631578947368424e-05,0.0,70.6,82.6875,59.175
07/12,7.418888888888889,5.1813471502590674e-05,0.0,70.56,82.0,58.82716049382716
07/13,7.058888888888889,0.00015706806282722512,0.0,71.56,82.01282051282051,58.43589743589744
07/14,7.36888888888889,5.2631578947368424e-05,0.0,70.92307692307692,81.77215189873418,59.063291139240505
07/15,7.2700000000000005,0.000155440414507772,0.0,70.57692307692308,81.87341772151899,58.59493670886076
07/16,8.166111111111112,0.00010638297872340425,0.0,69.76923076923077,81.25316455696202,58.81012658227848
07/17,7.8661111111111115,0.0,0.0,69.5,80.58441558441558,58.285714285714285
07/18,7.915000000000002,0.0,0.0,68.88461538461539,80.2051282051282,58.6025641025641
07/19,7.455555555555557,0.0,0.0,68.92307692307692,80.87179487179488,58.205128205128204
07/20,7.469444444444445,0.00031578947368421053,0.0,69.88461538461539,81.73076923076923,58.80769230769231
07/21,7.518333333333334,0.0,0.0,70.3076923076923,81.76623376623377,59.714285714285715
07/22,6.736111111111111,0.000374331550802139,0.0,70.65384615384616,82.59210526315789,58.973684210526315
07/23,7.606666666666667,0.000425531914893617,0.0,70.96153846153847,82.6025641025641,59.717948717948715
07/24,7.0216666666666665,0.0,0.0,72.6923076923077,84.37974683544304,59.620253164556964
07/25,7.184444444444444,0.0,0.0,73.42307692307692,84.8625,60.475
07/26,6.834444444444444,0.0,0.0,73.23076923076923,84.23376623376623,61.467532467532465
07/27,6.486111111111111,0.0,0.0,75.1923076923077,85.74666666666667,62.49333333333333
07/28,6.598888888888889,0.0,0.0,75.38461538461539,85.62025316455696,62.35443037974684
07/29,6.997222222222223,0.0,0.0,73.5,84.27272727272727,61.701298701298704
07/30,6.722222222222221,0.0,0.0,72.73076923076923,83.82051282051282,61.57692307692308
07/31,6.859999999999999,0.0,0.0,72.26923076923077,82.88461538461539,61.15384615384615
08/01,7.046666666666666,5.291005291005291e-05,0.0,71.61538461538461,82.6875,60.05
08/02,6.685555555555556,0.0,0.0,72.07692307692308,83.2375,60.45
08/03,6.5744444444444445,0.0,0.0,71.88461538461539,83.53246753246754,60.55844155844156
08/04,7.146111111111111,0.0,0.0,68.03846153846153,79.51898734177215,58.45569620253165
08/05,7.021666666666667,0.0002538071065989848,0.0,66.96153846153847,78.7875,57.975
08/06,6.9094444444444445,0.0014285714285714288,0.0,68.5,80.31168831168831,58.8051948051948
08/07,7.231666666666666,0.001450777202072539,0.0,67.53846153846153,79.51282051282051,57.835443037974684
08/08,6.809999999999999,0.0,0.0,68.61538461538461,80.51282051282051,58.139240506329116
08/09,6.922777777777778,0.0,0.0,69.42307692307692,81.6625,58.25
08/10,6.984444444444446,0.0,0.0,69.0,81.6,59.0875
08/11,6.722777777777778,0.0,0.0,70.26923076923077,82.575,59.775
08/12,6.735555555555555,0.0,0.0,71.65384615384616,83.3125,60.275
08/13,6.547777777777777,0.0,0.0,73.26923076923077,84.24050632911393,60.70886075949367
08/14,7.022777777777777,0.0,0.0,72.46153846153847,84.0,61.2875
08/15,6.970555555555556,0.0,0.0,73.0,85.0,61.36708860759494
08/16,6.585555555555555,0.0027225130890052357,0.0,74.15384615384616,86.55,62.0625
08/17,6.836111111111112,0.00010810810810810811,0.0,74.07692307692308,84.825,62.0375
08/18,6.835,0.00021390374331550804,0.0,73.6923076923077,83.69620253164557,61.607594936708864
08/19,6.8100000000000005,0.0002127659574468085,0.0,70.8076923076923,81.8,60.475
08/20,7.704999999999998,0.001851851851851852,0.0,67.76923076923077,79.60759493670886,58.721518987341774
08/21,7.306666666666666,0.0,0.0,67.88461538461539,79.78481012658227,58.59493670886076
08/22,6.997222222222223,5.46448087431694e-05,0.0,68.46153846153847,79.825,58.6375
08/23,6.773333333333333,0.0,0.0,68.11538461538461,79.29629629629629,58.925925925925924
08/24,6.872777777777777,5.4054054054054054e-05,0.0,68.6923076923077,79.65,59.0625
08/25,6.5616666666666665,0.0,0.0,68.6923076923077,79.8974358974359,59.11538461538461
08/26,6.286111111111111,5.4054054054054054e-05,0.0,69.38461538461539,81.67532467532467,58.857142857142854
08/27,6.04,0.0,0.0,70.96153846153847,83.50649350649351,59.94805194805195
08/28,6.660555555555556,0.0,0.0,71.07692307692308,84.44155844155844,60.5974025974026
08/29,6.846666666666667,0.0,0.0,68.61538461538461,82.13924050632912,60.050632911392405
08/30,6.586666666666668,0.00010989010989010989,0.0,69.92307692307692,81.96103896103897,59.48051948051948
08/31,6.5,0.00011111111111111112,0.0,70.0,81.62820512820512,58.282051282051285
09/01,5.803333333333334,0.00010695187165775402,0.0,71.1923076923077,82.66666666666667,59.69230769230769
09/02,6.201111111111111,5.319148936170213e-05,0.0,71.38461538461539,83.54430379746836,60.063291139240505
09/03,6.598333333333334,0.00010416666666666667,0.0,69.34615384615384,81.3780487804878,59.24390243902439
09/04,6.486666666666667,5.2631578947368424e-05,0.0,68.5,80.76543209876543,58.53086419753087
09/05,6.524444444444445,0.00010526315789473685,0.0,69.1923076923077,81.46835443037975,58.35443037974684
09/06,5.591666666666666,0.0012371134020618556,0.0,71.76923076923077,83.95,59.1
09/07,5.878888888888888,0.00010582010582010582,0.0,72.61538461538461,84.84810126582279,60.53164556962025
09/08,6.362222222222224,5.2631578947368424e-05,0.0,69.96153846153847,82.35897435897436,59.62820512820513
09/09,5.263529411764705,5.154639175257732e-05,0.0,70.84615384615384,82.68354430379746,59.77215189873418
09/10,5.223529411764706,5.2356020942408376e-05,0.0,71.8076923076923,83.35443037974683,59.89873417721519
09/11,5.592941176470588,0.001518324607329843,0.0,71.23076923076923,83.65822784810126,59.31645569620253
09/12,5.882352941176471,0.004300518134715026,0.0,69.5,81.14473684210526,58.25
09/13,5.96235294117647,0.0010880829015544042,0.0,68.07692307692308,79.9875,58.525
09/14,6.435294117647059,0.0008205128205128207,0.0,66.0,78.15,56.7
09/15,6.18470588235294,0.00010471204188481675,0.0,64.0,76.825,54.7375
09/16,6.262352941176471,0.0023958333333333336,0.0,64.84615384615384,77.24691358024691,54.60493827160494
09/17,6.262941176470588,0.023819095477386937,0.0,65.3076923076923,77.54430379746836,55.25316455696203
09/18,6.382352941176471,0.0051,0.0,65.15384615384616,77.525,54.7875
09/19,5.935294117647059,0.00203125,0.0,67.96153846153847,80.28571428571429,55.41558441558441
09/20,5.410625,0.00036458333333333335,0.0,69.76923076923077,81.7625,56.9375
09/21,6.278124999999999,0.018440860215053763,0.0,67.15384615384616,78.98701298701299,56.97402597402598
09/22,5.9556249999999995,0.04080645161290323,0.0,64.53846153846153,76.91891891891892,54.472972972972975
09/23,5.057222222222221,0.0,0.0,67.78571428571429,80.73170731707317,55.24390243902439
09/24,5.903333333333333,0.00029850746268656717,0.0,68.92857142857143,81.45121951219512,56.71951219512195
09/25,5.5183333333333335,0.03995169082125603,0.0,68.96428571428571,79.94047619047619,56.98809523809524
09/26,5.518333333333334,0.013932038834951458,0.0,69.42857142857143,80.67073170731707,57.207317073170735
09/27,4.647777777777778,0.0001990049751243781,0.0,70.35714285714286,81.26506024096386,57.626506024096386
09/28,5.542222222222221,0.0002,0.0,68.21428571428571,80.14814814814815,56.69135802469136
09/29,5.654444444444445,9.900990099009902e-05,0.0,64.78571428571429,76.57831325301204,55.45783132530121
09/30,5.4927777777777775,0.0021500000000000004,0.0,63.82142857142857,75.075,55.025
10/01,5.431666666666666,0.011553398058252427,0.0,65.78571428571429,77.58333333333333,55.30952380952381
10/02,5.007777777777779,0.004039408866995074,0.0,67.46428571428571,79.8,55.423529411764704
10/03,5.368888888888889,0.004411764705882353,0.0,64.57142857142857,76.5632183908046,52.86206896551724
10/04,6.151666666666667,0.03685185185185186,0.0,64.5,75.95454545454545,53.20454545454545
10/05,4.808888888888889,0.07469483568075118,0.0,65.89285714285714,76.83529411764705,53.45882352941177
10/06,4.647777777777778,0.017904761904761902,0.0,67.39285714285714,77.69411764705882,54.09411764705882
10/07,5.11888888888889,0.01861904761904762,0.0,68.17857142857143,78.75581395348837,55.258823529411764
10/08,4.696111111111112,0.00014634146341463414,0.0,67.46428571428571,78.6547619047619,54.30120481927711
10/09,5.094444444444444,0.0011330049261083742,0.0,64.17857142857143,76.24418604651163,53.36470588235294
10/10,5.431111111111111,0.0074056603773584905,0.0,61.92857142857143,73.05952380952381,52.16867469879518
10/11,4.609444444444444,0.016620370370370372,0.0,61.214285714285715,71.87951807228916,52.80722891566265
10/12,4.015,0.0036018957345971565,0.0,65.21428571428571,75.86904761904762,52.89156626506024
10/13,4.026111111111111,0.0004926108374384237,0.0,66.92857142857143,77.49382716049382,53.85
10/14,5.330555555555556,0.008817733990147783,0.0,65.53571428571429,75.67073170731707,54.71951219512195
10/15,4.847222222222223,0.037184466019417474,0.0,66.14285714285714,76.87951807228916,55.24096385542169
10/16,4.649444444444445,0.1181818181818182,0.0,65.96428571428571,76.32142857142857,55.523809523809526
10/17,4.162222222222223,0.13447619047619047,0.0,65.21428571428571,75.82352941176471,54.36470588235294
10/18,4.7844444444444445,0.001015228426395939,0.0,64.10714285714286,75.58333333333333,53.30952380952381
10/19,5.095,0.008358208955223882,0.0,63.142857142857146,73.98809523809524,53.11904761904762
